timestep_time;vehicle_id;vehicle_x;vehicle_y;vehicle_z
87.000;f_11.78;21.60;0.00;5.40
87.000;f_11.87;64.68;0.00;5.82
87.000;f_10.89;86.37;0.00;12.41
87.000;f_11.80;35.96;0.00;5.54
87.000;f_1.85;21.57;0.00;8.60
87.000;f_11.95;-70.60;0.00;-72.76
87.000;f_11.89;96.97;0.00;-1.41
87.000;f_10.91;104.98;0.00;-31.90
87.000;f_11.91;97.99;0.00;-15.72
87.000;f_12.91;9.36;0.00;-31.02
87.000;f_3.91;7.14;0.00;7.80
87.000;f_10.92;-5.84;0.00;-71.74
87.000;f_11.92;98.26;0.00;-22.94
87.000;f_12.92;9.56;0.00;-38.68
87.000;f_3.92;5.14;0.00;18.94
87.000;f_10.94;-59.56;0.00;-72.50
87.000;f_11.94;-14.10;0.00;-65.23
87.000;f_3.94;5.19;0.00;38.44
87.000;f_12.94;17.19;0.17;-45.00
87.100;f_0.0;6.19;-0.04;2.96
87.100;f_11.93;-5.94;0.00;-65.33
87.100;f_3.95;1.77;0.00;63.77
87.100;f_12.87;-89.79;0.00;-16.29
87.100;f_1.89;36.30;0.00;8.74
87.100;f_1.87;28.81;0.00;8.67
87.100;f_11.88;93.05;0.00;4.25
87.100;f_12.93;12.74;-0.21;-44.09
87.100;f_10.95;-93.12;0.00;-21.31
87.100;f_11.81;43.14;0.00;5.61
87.100;f_11.86;86.22;0.00;6.03
87.100;f_3.90;20.63;0.00;2.19
87.100;f_10.85;44.15;0.00;8.82
87.100;f_10.93;-15.98;0.00;-71.90
87.100;f_10.90;93.77;0.00;11.44
87.100;f_10.75;21.29;0.07;11.70
87.100;f_1.86;-39.57;0.00;8.29
87.100;f_10.86;64.63;0.00;12.22
87.100;f_10.82;43.08;0.00;12.01
87.100;f_11.83;57.50;0.00;5.75
87.100;f_1.90;52.29;0.00;8.89
87.100;f_1.88;-21.94;0.00;8.35
87.100;f_11.90;97.71;0.00;-8.54
87.100;f_12.90;11.16;0.00;-14.95
87.100;f_11.85;79.04;0.00;5.96
87.100;f_10.81;31.57;0.00;11.90
87.100;f_3.93;5.66;0.00;28.80
87.100;f_12.89;7.92;0.00;-5.42
87.100;f_11.79;28.78;0.00;5.47
87.100;f_10.88;79.06;0.00;12.36
87.100;f_12.86;-25.45;0.00;5.14
87.100;f_11.82;50.32;0.00;5.68
87.100;f_12.88;8.98;0.00;-23.05
87.100;f_10.87;71.83;0.00;12.29
87.100;f_10.83;50.26;0.00;12.08
87.100;f_11.77;15.85;0.00;4.66
87.100;f_11.84;71.86;0.00;5.89
87.100;f_10.84;57.44;0.00;12.15
87.100;f_10.80;15.99;-0.05;17.61
87.100;f_11.78;21.60;0.00;5.40
87.100;f_11.87;64.68;0.00;5.82
87.100;f_10.89;86.35;0.00;12.41
87.100;f_11.80;35.96;0.00;5.54
87.100;f_1.85;21.57;0.00;8.60
87.100;f_11.95;-70.51;0.00;-72.76
87.100;f_11.89;96.97;0.00;-1.41
87.100;f_10.91;104.94;0.00;-30.84
87.100;f_11.91;97.99;0.00;-15.72
87.100;f_12.91;9.35;0.00;-30.95
87.100;f_3.91;7.42;0.00;7.36
87.100;f_10.92;-5.84;0.00;-71.74
87.100;f_11.92;98.26;0.00;-22.94
87.100;f_12.92;9.55;0.00;-38.63
87.100;f_3.92;5.14;0.00;18.47
87.100;f_10.94;-58.14;0.00;-72.49
87.100;f_11.94;-14.01;0.00;-65.24
87.100;f_3.94;5.20;0.00;38.19
87.100;f_12.94;17.19;0.17;-45.00
87.200;f_0.0;6.29;-0.04;3.06
87.200;f_11.93;-5.94;0.00;-65.33
87.200;f_3.95;1.90;0.00;63.16
87.200;f_12.87;-89.81;0.00;-17.38
87.200;f_1.89;36.27;0.00;8.74
87.200;f_1.87;28.81;0.00;8.67
87.200;f_11.88;93.05;0.00;4.25
87.200;f_12.93;12.74;-0.21;-44.09
87.200;f_10.95;-93.12;0.00;-21.96
87.200;f_11.81;43.14;0.00;5.61
87.200;f_11.86;86.22;0.00;6.03
87.200;f_3.90;20.63;0.00;2.19
87.200;f_10.85;44.08;0.00;8.82
87.200;f_10.93;-15.74;0.00;-71.89
87.200;f_10.90;93.74;0.00;11.45
87.200;f_10.75;21.32;0.06;11.71
87.200;f_1.86;-40.99;0.00;8.29
87.200;f_10.86;64.63;0.00;12.22
87.200;f_10.82;43.08;0.00;12.01
87.200;f_11.83;57.50;0.00;5.75
87.200;f_1.90;52.19;0.00;8.89
87.200;f_1.88;-23.21;0.00;8.35
87.200;f_11.90;97.71;0.00;-8.54
87.200;f_12.90;11.15;0.00;-14.91
87.200;f_11.85;79.04;0.00;5.96
87.200;f_10.81;31.34;0.00;11.90
87.200;f_3.93;5.67;0.00;28.44
87.200;f_12.89;7.93;0.00;-5.42
87.200;f_11.79;28.78;0.00;5.47
87.200;f_10.88;79.05;0.00;12.36
87.200;f_12.86;-25.45;0.00;5.14
87.200;f_11.82;50.32;0.00;5.68
87.200;f_12.88;8.98;0.00;-22.97
87.200;f_10.87;71.82;0.00;12.29
87.200;f_10.83;50.26;0.00;12.08
87.200;f_11.77;15.85;0.00;4.66
87.200;f_11.84;71.86;0.00;5.89
87.200;f_10.84;57.44;0.00;12.15
87.200;f_10.80;15.87;-0.05;17.58
87.200;f_11.78;21.60;0.00;5.40
87.200;f_11.87;64.68;0.00;5.82
87.200;f_10.89;86.34;0.00;12.41
87.200;f_11.80;35.96;0.00;5.54
87.200;f_1.85;21.57;0.00;8.60
87.200;f_11.95;-70.41;0.00;-72.76
87.200;f_11.89;96.97;0.00;-1.41
87.200;f_10.91;104.91;0.00;-29.79
87.200;f_11.91;97.99;0.00;-15.72
87.200;f_12.91;9.35;0.00;-30.88
87.200;f_3.91;7.69;0.00;6.96
87.200;f_10.92;-5.84;0.00;-71.74
87.200;f_11.92;98.26;0.00;-22.93
87.200;f_12.92;9.54;0.00;-38.58
87.200;f_3.92;5.15;0.00;18.02
87.200;f_10.94;-56.74;0.00;-72.47
87.200;f_11.94;-13.92;0.00;-65.26
87.200;f_3.94;5.20;0.00;37.93
87.200;f_12.94;17.19;0.17;-45.00
87.300;f_0.0;6.35;-0.04;3.13
87.300;f_11.93;-5.94;0.00;-65.33
87.300;f_3.95;2.03;0.00;62.53
87.300;f_12.87;-89.83;0.00;-18.50
87.300;f_1.89;36.24;0.00;8.74
87.300;f_1.87;28.80;0.00;8.67
87.300;f_11.88;93.05;0.00;4.25
87.300;f_12.93;12.74;-0.21;-44.09
87.300;f_10.95;-93.12;0.00;-22.62
87.300;f_11.81;43.14;0.00;5.61
87.300;f_11.86;86.22;0.00;6.03
87.300;f_3.90;20.63;0.00;2.19
87.300;f_10.85;44.02;0.00;8.82
87.300;f_10.93;-15.52;0.00;-71.89
87.300;f_10.90;93.72;0.00;11.47
87.300;f_10.75;21.34;0.06;11.72
87.300;f_1.86;-42.43;0.00;8.28
87.300;f_10.86;64.62;0.00;12.22
87.300;f_10.82;43.08;0.00;12.01
87.300;f_11.83;57.50;0.00;5.75
87.300;f_1.90;52.11;0.00;8.89
87.300;f_1.88;-24.49;0.00;8.34
87.300;f_11.90;97.71;0.00;-8.54
87.300;f_12.90;11.13;0.00;-14.88
87.300;f_11.85;79.04;0.00;5.96
87.300;f_10.81;31.12;0.00;11.89
87.300;f_3.93;5.68;0.00;28.07
87.300;f_12.89;7.94;0.00;-5.42
87.300;f_11.79;28.78;0.00;5.47
87.300;f_10.88;79.05;0.00;12.36
87.300;f_12.86;-25.45;0.00;5.14
87.300;f_11.82;50.32;0.00;5.68
87.300;f_12.88;8.98;0.00;-22.90
87.300;f_10.87;71.82;0.00;12.29
87.300;f_10.83;50.26;0.00;12.08
87.300;f_11.77;15.85;0.00;4.66
87.300;f_11.84;71.86;0.00;5.89
87.300;f_10.84;57.44;0.00;12.15
87.300;f_10.80;15.76;-0.04;17.56
87.300;f_11.78;21.60;0.00;5.40
87.300;f_11.87;64.68;0.00;5.82
87.300;f_10.89;86.33;0.00;12.41
87.300;f_11.80;35.96;0.00;5.54
87.300;f_1.85;21.57;0.00;8.60
87.300;f_11.95;-70.28;0.00;-72.76
87.300;f_11.89;96.97;0.00;-1.41
87.300;f_10.91;104.87;0.00;-28.75
87.300;f_11.91;97.99;0.00;-15.72
87.300;f_12.91;9.35;0.00;-30.81
87.300;f_3.91;7.96;0.00;6.58
87.300;f_10.92;-5.84;0.00;-71.74
87.300;f_11.92;98.26;0.00;-22.93
87.300;f_12.92;9.53;0.00;-38.53
87.300;f_3.92;5.15;0.00;17.58
87.300;f_10.94;-55.37;0.00;-72.46
87.300;f_11.94;-13.85;0.00;-65.27
87.300;f_3.94;5.21;0.00;37.66
87.300;f_12.94;17.19;0.17;-45.00
87.400;f_0.0;6.38;-0.04;3.16
87.400;f_11.93;-5.94;0.00;-65.33
87.400;f_3.95;2.16;0.00;61.87
87.400;f_12.87;-89.84;0.00;-19.63
87.400;f_1.89;36.22;0.00;8.75
87.400;f_1.87;28.79;0.00;8.67
87.400;f_11.88;93.05;0.00;4.25
87.400;f_12.93;12.74;-0.21;-44.09
87.400;f_10.95;-93.13;0.00;-23.31
87.400;f_11.81;43.14;0.00;5.61
87.400;f_11.86;86.22;0.00;6.03
87.400;f_3.90;20.63;0.00;2.19
87.400;f_10.85;43.97;0.00;8.82
87.400;f_10.93;-15.31;0.00;-71.89
87.400;f_10.90;93.69;0.00;11.48
87.400;f_10.75;21.36;0.05;11.72
87.400;f_1.86;-43.86;0.00;8.28
87.400;f_10.86;64.62;0.00;12.22
87.400;f_10.82;43.08;0.00;12.01
87.400;f_11.83;57.50;0.00;5.75
87.400;f_1.90;52.02;0.00;8.89
87.400;f_1.88;-25.80;0.00;8.34
87.400;f_11.90;97.71;0.00;-8.54
87.400;f_12.90;11.10;0.00;-14.86
87.400;f_11.85;79.04;0.00;5.96
87.400;f_10.81;30.92;0.00;11.89
87.400;f_3.93;5.67;0.00;27.71
87.400;f_12.89;7.95;0.00;-5.42
87.400;f_11.79;28.78;0.00;5.47
87.400;f_10.88;79.05;0.00;12.36
87.400;f_12.86;-25.45;0.00;5.14
87.400;f_11.82;50.32;0.00;5.68
87.400;f_12.88;8.98;0.00;-22.83
87.400;f_10.87;71.82;0.00;12.29
87.400;f_10.83;50.26;0.00;12.08
87.400;f_11.77;15.85;0.00;4.66
87.400;f_11.84;71.86;0.00;5.89
87.400;f_10.84;57.44;0.00;12.15
87.400;f_10.80;15.66;-0.04;17.54
87.400;f_11.78;21.60;0.00;5.40
87.400;f_11.87;64.68;0.00;5.82
87.400;f_10.89;86.32;0.00;12.42
87.400;f_11.80;35.96;0.00;5.54
87.400;f_1.85;21.57;0.00;8.60
87.400;f_11.95;-70.14;0.00;-72.76
87.400;f_11.89;96.97;0.00;-1.41
87.400;f_10.91;104.83;0.00;-27.71
87.400;f_11.91;97.99;0.00;-15.72
87.400;f_12.91;9.34;0.00;-30.74
87.400;f_3.91;8.23;0.00;6.24
87.400;f_10.92;-5.84;0.00;-71.74
87.400;f_11.92;98.26;0.00;-22.92
87.400;f_12.92;9.53;0.00;-38.48
87.400;f_3.92;5.15;0.00;17.16
87.400;f_10.94;-54.04;0.00;-72.44
87.400;f_11.94;-13.78;0.00;-65.29
87.400;f_3.94;5.21;0.00;37.37
87.400;f_12.94;17.19;0.17;-45.00
87.500;f_0.0;6.37;-0.04;3.15
87.500;f_11.93;-5.94;0.00;-65.34
87.500;f_3.95;2.29;0.00;61.20
87.500;f_12.87;-89.85;0.00;-20.79
87.500;f_1.89;36.19;0.00;8.77
87.500;f_1.87;28.79;0.00;8.67
87.500;f_11.88;93.05;0.00;4.25
87.500;f_12.93;12.74;-0.21;-44.09
87.500;f_10.95;-93.13;0.00;-24.03
87.500;f_11.81;43.14;0.00;5.61
87.500;f_11.86;86.22;0.00;6.03
87.500;f_3.90;20.63;0.00;2.19
87.500;f_10.85;43.91;0.00;8.82
87.500;f_10.93;-15.12;0.00;-71.88
87.500;f_10.90;93.67;0.00;11.48
87.500;f_10.75;21.38;0.05;11.73
87.500;f_1.86;-45.30;0.00;8.27
87.500;f_10.86;64.62;0.00;12.22
87.500;f_10.82;43.08;0.00;12.01
87.500;f_11.83;57.50;0.00;5.75
87.500;f_1.90;51.94;0.00;8.89
87.500;f_1.88;-27.13;0.00;8.33
87.500;f_11.90;97.71;0.00;-8.54
87.500;f_12.90;11.07;0.00;-14.84
87.500;f_11.85;79.04;0.00;5.96
87.500;f_10.81;30.73;0.00;11.89
87.500;f_3.93;5.67;0.00;27.34
87.500;f_12.89;7.95;0.00;-5.42
87.500;f_11.79;28.78;0.00;5.47
87.500;f_10.88;79.04;0.00;12.36
87.500;f_12.86;-25.45;0.00;5.14
87.500;f_11.82;50.32;0.00;5.68
87.500;f_12.88;8.98;0.00;-22.76
87.500;f_10.87;71.82;0.00;12.29
87.500;f_10.83;50.26;0.00;12.08
87.500;f_11.77;15.85;0.00;4.66
87.500;f_11.84;71.86;0.00;5.89
87.500;f_10.84;57.44;0.00;12.15
87.500;f_10.80;15.57;-0.03;17.52
87.500;f_11.78;21.60;0.00;5.40
87.500;f_11.87;64.68;0.00;5.82
87.500;f_10.89;86.31;0.00;12.42
87.500;f_11.80;35.96;0.00;5.54
87.500;f_1.85;21.57;0.00;8.60
87.500;f_11.95;-69.97;0.00;-72.75
87.500;f_11.89;96.97;0.00;-1.41
87.500;f_10.91;104.79;0.00;-26.65
87.500;f_11.91;97.99;0.00;-15.72
87.500;f_12.91;9.34;0.00;-30.67
87.500;f_3.91;8.49;0.00;5.92
87.500;f_10.92;-5.84;0.00;-71.74
87.500;f_11.92;98.26;0.00;-22.92
87.500;f_12.92;9.52;0.00;-38.43
87.500;f_3.92;5.16;0.00;16.74
87.500;f_10.94;-52.73;0.00;-72.43
87.500;f_11.94;-13.71;0.00;-65.30
87.500;f_3.94;5.21;0.00;37.10
87.500;f_12.94;17.19;0.17;-45.00
87.600;f_0.0;6.36;-0.04;3.07
87.600;f_11.93;-5.94;0.00;-65.34
87.600;f_3.95;2.42;0.00;60.50
87.600;f_12.87;-89.87;0.00;-21.98
87.600;f_1.89;36.17;0.00;8.77
87.600;f_1.87;28.79;0.00;8.67
87.600;f_11.88;93.05;0.00;4.25
87.600;f_12.93;12.74;-0.21;-44.09
87.600;f_10.95;-93.14;0.00;-24.77
87.600;f_11.81;43.14;0.00;5.61
87.600;f_11.86;86.22;0.00;6.03
87.600;f_3.90;20.63;0.00;2.19
87.600;f_10.85;43.86;0.00;8.82
87.600;f_10.93;-14.95;0.00;-71.88
87.600;f_10.90;93.65;0.00;11.49
87.600;f_10.75;21.39;0.04;11.74
87.600;f_1.86;-46.74;0.00;8.26
87.600;f_10.86;64.62;0.00;12.22
87.600;f_10.82;43.08;0.00;12.01
87.600;f_11.83;57.50;0.00;5.75
87.600;f_1.90;51.86;0.00;8.89
87.600;f_1.88;-28.48;0.00;8.33
87.600;f_11.90;97.71;0.00;-8.54
87.600;f_12.90;11.07;0.00;-14.81
87.600;f_11.85;79.04;0.00;5.96
87.600;f_10.81;30.56;0.00;11.89
87.600;f_3.93;5.66;0.00;26.98
87.600;f_12.89;7.96;0.00;-5.42
87.600;f_11.79;28.78;0.00;5.47
87.600;f_10.88;79.04;0.00;12.36
87.600;f_12.86;-25.45;0.00;5.14
87.600;f_11.82;50.32;0.00;5.68
87.600;f_12.88;8.97;0.00;-22.70
87.600;f_10.87;71.82;0.00;12.29
87.600;f_10.83;50.26;0.00;12.08
87.600;f_11.77;15.85;0.00;4.66
87.600;f_11.84;71.86;0.00;5.89
87.600;f_10.84;57.44;0.00;12.15
87.600;f_10.80;15.48;-0.03;17.51
87.600;f_11.78;21.60;0.00;5.40
87.600;f_11.87;64.68;0.00;5.82
87.600;f_10.89;86.30;0.00;12.42
87.600;f_11.80;35.96;0.00;5.54
87.600;f_1.85;21.57;0.00;8.60
87.600;f_11.95;-69.78;0.00;-72.75
87.600;f_11.89;96.97;0.00;-1.41
87.600;f_10.91;104.75;0.00;-25.60
87.600;f_11.91;97.99;0.00;-15.72
87.600;f_12.91;9.33;0.00;-30.60
87.600;f_3.91;8.74;0.00;5.61
87.600;f_10.92;-5.84;0.00;-71.74
87.600;f_11.92;98.26;0.00;-22.92
87.600;f_12.92;9.51;0.00;-38.37
87.600;f_3.92;5.18;0.00;16.34
87.600;f_10.94;-51.45;0.00;-72.41
87.600;f_11.94;-13.65;0.00;-65.32
87.600;f_3.94;5.21;0.00;36.81
87.600;f_12.94;17.19;0.17;-45.00
87.700;f_0.0;6.33;-0.04;2.93
87.700;f_11.93;-5.94;0.00;-65.34
87.700;f_3.95;2.54;0.00;59.79
87.700;f_12.87;-89.88;0.00;-23.19
87.700;f_1.89;36.15;0.00;8.77
87.700;f_1.87;28.78;0.00;8.67
87.700;f_11.88;93.05;0.00;4.25
87.700;f_12.93;12.74;-0.21;-44.09
87.700;f_10.95;-93.14;0.00;-25.53
87.700;f_11.81;43.14;0.00;5.61
87.700;f_11.86;86.22;0.00;6.03
87.700;f_3.90;20.63;0.00;2.19
87.700;f_10.85;43.81;0.00;8.82
87.700;f_10.93;-14.78;0.00;-71.88
87.700;f_10.90;93.63;0.00;11.50
87.700;f_10.75;21.41;0.04;11.74
87.700;f_1.86;-48.18;0.00;8.26
87.700;f_10.86;64.62;0.00;12.22
87.700;f_10.82;43.08;0.00;12.01
87.700;f_11.83;57.50;0.00;5.75
87.700;f_1.90;51.78;0.00;8.89
87.700;f_1.88;-29.84;0.00;8.32
87.700;f_11.90;97.71;0.00;-8.54
87.700;f_12.90;11.06;0.00;-14.76
87.700;f_11.85;79.04;0.00;5.96
87.700;f_10.81;30.40;0.00;11.89
87.700;f_3.93;5.65;0.00;26.62
87.700;f_12.89;7.97;0.00;-5.42
87.700;f_11.79;28.78;0.00;5.47
87.700;f_10.88;79.03;0.00;12.36
87.700;f_12.86;-25.45;0.00;5.14
87.700;f_11.82;50.32;0.00;5.68
87.700;f_12.88;8.97;0.00;-22.64
87.700;f_10.87;71.82;0.00;12.29
87.700;f_10.83;50.26;0.00;12.08
87.700;f_11.77;15.85;0.00;4.66
87.700;f_11.84;71.86;0.00;5.89
87.700;f_10.84;57.44;0.00;12.15
87.700;f_10.80;15.41;-0.03;17.49
87.700;f_11.78;21.60;0.00;5.40
87.700;f_11.87;64.68;0.00;5.82
87.700;f_10.89;86.29;0.00;12.42
87.700;f_11.80;35.96;0.00;5.54
87.700;f_1.85;21.57;0.00;8.60
87.700;f_11.95;-69.56;0.00;-72.75
87.700;f_11.89;96.97;0.00;-1.41
87.700;f_10.91;104.72;0.00;-24.55
87.700;f_11.91;97.99;0.00;-15.72
87.700;f_12.91;9.33;0.00;-30.53
87.700;f_3.91;8.98;0.00;5.33
87.700;f_10.92;-5.84;0.00;-71.74
87.700;f_11.92;98.26;0.00;-22.91
87.700;f_12.92;9.50;0.00;-38.32
87.700;f_3.92;5.21;0.00;15.95
87.700;f_10.94;-50.21;0.00;-72.40
87.700;f_11.94;-13.60;0.00;-65.36
87.700;f_3.94;5.22;0.00;36.51
87.700;f_12.94;17.19;0.17;-45.00
87.800;f_0.0;6.30;-0.04;2.73
87.800;f_11.93;-5.94;0.00;-65.34
87.800;f_3.95;2.67;0.00;59.04
87.800;f_12.87;-89.89;0.00;-24.46
87.800;f_1.89;36.13;0.00;8.78
87.800;f_1.87;28.78;0.00;8.67
87.800;f_11.88;93.05;0.00;4.25
87.800;f_12.93;12.74;-0.21;-44.09
87.800;f_10.95;-93.15;0.00;-26.33
87.800;f_11.81;43.14;0.00;5.61
87.800;f_11.86;86.22;0.00;6.03
87.800;f_3.90;20.63;0.00;2.19
87.800;f_10.85;43.76;0.00;8.82
87.800;f_10.93;-14.63;0.00;-71.88
87.800;f_10.90;93.61;0.00;11.50
87.800;f_10.75;21.42;0.03;11.75
87.800;f_1.86;-49.66;0.00;8.25
87.800;f_10.86;64.62;0.00;12.22
87.800;f_10.82;43.08;0.00;12.01
87.800;f_11.83;57.50;0.00;5.75
87.800;f_1.90;51.71;0.00;8.88
87.800;f_1.88;-31.22;0.00;8.32
87.800;f_11.90;97.71;0.00;-8.54
87.800;f_12.90;11.06;0.00;-14.74
87.800;f_11.85;79.04;0.00;5.96
87.800;f_10.81;30.25;0.00;11.88
87.800;f_3.93;5.64;0.00;26.26
87.800;f_12.89;7.98;0.00;-5.42
87.800;f_11.79;28.78;0.00;5.47
87.800;f_10.88;79.03;0.00;12.36
87.800;f_12.86;-25.45;0.00;5.14
87.800;f_11.82;50.32;0.00;5.68
87.800;f_12.88;8.97;0.00;-22.59
87.800;f_10.87;71.82;0.00;12.29
87.800;f_10.83;50.26;0.00;12.08
87.800;f_11.77;15.85;0.00;4.66
87.800;f_11.84;71.86;0.00;5.89
87.800;f_10.84;57.44;0.00;12.15
87.800;f_10.80;15.35;-0.03;17.48
87.800;f_11.78;21.60;0.00;5.40
87.800;f_11.87;64.68;0.00;5.82
87.800;f_10.89;86.29;0.00;12.42
87.800;f_11.80;35.96;0.00;5.54
87.800;f_1.85;21.57;0.00;8.60
87.800;f_11.95;-69.32;0.00;-72.74
87.800;f_11.89;96.97;0.00;-1.41
87.800;f_10.91;104.68;0.00;-23.48
87.800;f_11.91;97.99;0.00;-15.72
87.800;f_12.91;9.33;0.00;-30.46
87.800;f_3.91;9.24;0.00;5.09
87.800;f_10.92;-5.84;0.00;-71.74
87.800;f_11.92;98.26;0.00;-22.91
87.800;f_12.92;9.50;0.00;-38.26
87.800;f_3.92;5.25;0.00;15.57
87.800;f_10.94;-48.97;0.00;-72.38
87.800;f_11.94;-13.55;0.00;-65.40
87.800;f_3.94;5.21;0.00;36.21
87.800;f_12.94;17.19;0.17;-45.00
87.900;f_0.0;6.24;-0.04;2.46
87.900;f_11.93;-5.94;0.00;-65.34
87.900;f_3.95;2.79;0.00;58.30
87.900;f_12.87;-89.91;0.00;-25.71
87.900;f_1.89;36.11;0.00;8.78
87.900;f_1.87;28.78;0.00;8.67
87.900;f_11.88;93.05;0.00;4.25
87.900;f_12.93;12.74;-0.21;-44.09
87.900;f_10.95;-93.16;0.00;-27.14
87.900;f_11.81;43.14;0.00;5.61
87.900;f_11.86;86.22;0.00;6.03
87.900;f_3.90;20.63;0.00;2.19
87.900;f_10.85;43.72;0.00;8.82
87.900;f_10.93;-14.48;0.00;-71.87
87.900;f_10.90;93.59;0.00;11.50
87.900;f_10.75;21.43;0.03;11.75
87.900;f_1.86;-51.09;0.00;8.25
87.900;f_10.86;64.62;0.00;12.22
87.900;f_10.82;43.08;0.00;12.01
87.900;f_11.83;57.50;0.00;5.75
87.900;f_1.90;51.64;0.00;8.88
87.900;f_1.88;-32.59;0.00;8.32
87.900;f_11.90;97.71;0.00;-8.54
87.900;f_12.90;11.05;0.00;-14.70
87.900;f_11.85;79.04;0.00;5.96
87.900;f_10.81;30.12;0.00;11.88
87.900;f_3.93;5.62;0.00;25.91
87.900;f_12.89;7.98;0.00;-5.42
87.900;f_11.79;28.78;0.00;5.47
87.900;f_10.88;79.03;0.00;12.36
87.900;f_12.86;-25.45;0.00;5.14
87.900;f_11.82;50.32;0.00;5.68
87.900;f_12.88;8.97;0.00;-22.54
87.900;f_10.87;71.82;0.00;12.29
87.900;f_10.83;50.26;0.00;12.08
87.900;f_11.77;15.85;0.00;4.66
87.900;f_11.84;71.86;0.00;5.89
87.900;f_10.84;57.44;0.00;12.15
87.900;f_10.80;15.28;-0.02;17.47
87.900;f_11.78;21.60;0.00;5.40
87.900;f_11.87;64.68;0.00;5.82
87.900;f_10.89;86.28;0.00;12.42
87.900;f_11.80;35.96;0.00;5.54
87.900;f_1.85;21.57;0.00;8.60
87.900;f_11.95;-69.07;0.00;-72.74
87.900;f_11.89;96.97;0.00;-1.41
87.900;f_10.91;104.64;0.00;-22.44
87.900;f_11.91;97.99;0.00;-15.72
87.900;f_12.91;9.33;0.00;-30.40
87.900;f_3.91;9.48;0.00;4.88
87.900;f_10.92;-5.84;0.00;-71.74
87.900;f_11.92;98.26;0.00;-22.91
87.900;f_12.92;9.49;0.00;-38.20
87.900;f_3.92;5.29;0.00;15.19
87.900;f_10.94;-47.79;0.00;-72.37
87.900;f_11.94;-13.50;0.00;-65.46
87.900;f_3.94;5.21;0.00;35.92
87.900;f_12.94;17.19;0.17;-45.00
88.000;f_0.0;6.15;-0.04;2.13
88.000;f_11.93;-5.94;0.00;-65.34
88.000;f_3.95;2.91;0.00;57.53
88.000;f_12.87;-89.92;0.00;-26.97
88.000;f_1.89;36.10;0.00;8.78
88.000;f_1.87;28.77;0.00;8.67
88.000;f_11.88;93.05;0.00;4.25
88.000;f_12.93;12.74;-0.21;-44.09
88.000;f_10.95;-93.16;0.00;-27.97
88.000;f_11.81;43.14;0.00;5.61
88.000;f_11.86;86.22;0.00;6.03
88.000;f_3.90;20.63;0.00;2.19
88.000;f_10.85;43.68;0.00;8.82
88.000;f_10.93;-14.34;0.00;-71.87
88.000;f_10.90;93.58;0.00;11.51
88.000;f_10.75;21.44;0.03;11.76
88.000;f_1.86;-52.54;0.00;8.24
88.000;f_10.86;64.62;0.00;12.22
88.000;f_10.82;43.08;0.00;12.01
88.000;f_11.83;57.50;0.00;5.75
88.000;f_1.90;51.57;0.00;8.88
88.000;f_1.88;-33.94;0.00;8.31
88.000;f_11.90;97.71;0.00;-8.54
88.000;f_12.90;11.03;0.00;-14.68
88.000;f_11.85;79.04;0.00;5.96
88.000;f_10.81;29.99;0.00;11.88
88.000;f_3.93;5.60;0.00;25.57
88.000;f_12.89;7.99;0.00;-5.42
88.000;f_11.79;28.78;0.00;5.47
88.000;f_10.88;79.02;0.00;12.36
88.000;f_12.86;-25.45;0.00;5.14
88.000;f_11.82;50.32;0.00;5.68
88.000;f_12.88;8.97;0.00;-22.48
88.000;f_10.87;71.81;0.00;12.29
88.000;f_10.83;50.26;0.00;12.08
88.000;f_11.77;15.85;0.00;4.66
88.000;f_11.84;71.86;0.00;5.89
88.000;f_10.84;57.44;0.00;12.15
88.000;f_10.80;15.23;-0.02;17.46
88.000;f_11.78;21.60;0.00;5.40
88.000;f_11.87;64.68;0.00;5.82
88.000;f_10.89;86.27;0.00;12.42
88.000;f_11.80;35.96;0.00;5.54
88.000;f_1.85;21.57;0.00;8.60
88.000;f_11.95;-68.79;0.00;-72.73
88.000;f_11.89;96.97;0.00;-1.41
88.000;f_10.91;104.60;0.00;-21.38
88.000;f_11.91;97.99;0.00;-15.72
88.000;f_12.91;9.33;0.00;-30.33
88.000;f_3.91;9.72;0.00;4.69
88.000;f_10.92;-5.84;0.00;-71.74
88.000;f_11.92;98.26;0.00;-22.91
88.000;f_12.92;9.48;0.00;-38.14
88.000;f_3.92;5.33;0.00;14.84
88.000;f_10.94;-46.63;0.00;-72.35
88.000;f_11.94;-13.46;0.00;-65.52
88.000;f_3.94;5.21;0.00;35.62
88.000;f_12.94;17.19;0.17;-45.00
88.100;f_0.0;6.03;-0.04;1.75
88.100;f_11.93;-5.94;0.00;-65.34
88.100;f_3.95;3.02;0.00;56.77
88.100;f_12.87;-89.93;0.00;-28.25
88.100;f_1.89;36.08;0.00;8.78
88.100;f_1.87;28.77;0.00;8.67
88.100;f_11.88;93.05;0.00;4.25
88.100;f_12.93;12.74;-0.21;-44.09
88.100;f_10.95;-93.17;0.00;-28.81
88.100;f_11.81;43.14;0.00;5.61
88.100;f_11.86;86.22;0.00;6.03
88.100;f_3.90;20.63;0.00;2.19
88.100;f_10.85;43.64;0.00;8.81
88.100;f_10.93;-14.22;0.00;-71.87
88.100;f_10.90;93.56;0.00;11.51
88.100;f_10.75;21.45;0.03;11.76
88.100;f_1.86;-53.98;0.00;8.24
88.100;f_10.86;64.62;0.00;12.22
88.100;f_10.82;43.08;0.00;12.01
